id,name,survey_year,is_accredited,has_score,accreditation_body,max_score,score
50467,HIMALAYAN SCHOOL OF MANAGEMENT STUDIES,2015,FALSE,NA,NA,NA,NA
49564,Vardhman Institute of Medical Sciences,2015,FALSE,NA,NA,NA,NA
38699,"Akhandata Mahila Mahavidyalaya, Jaipur",2015,FALSE,NA,NA,NA,NA
14079,"Pt. Kashi Prasad Dixit Shikhan Prashikhan Mahavidyalaya, Pakari Dixit, Maharajganj",2015,FALSE,NA,NA,NA,NA
18309,"Central India College of Business Management and Studies, Lonara",2015,FALSE,NA,NA,NA,NA
9520,Salem Kongunadu Arts & Science,2015,FALSE,NA,NA,NA,NA
49420,"RAM CHANDRA MANISH KUMAR MAHAVIDYALAYA , KUSHINAGAR",2015,FALSE,NA,NA,NA,NA
39925,"SHRINATH TEACHERS TRAINING COLLEGE, BARI SADRI",2015,FALSE,NA,NA,NA,NA
39228,G.V.R & S College of Education,2015,FALSE,NA,NA,NA,NA
50356,"MATRUSHRI VRUJKUVERBEN MANGANLAL MEHTA COMPUTER SCIENCE AND MANAGEMENT COLLEGE, VAKANER",2015,FALSE,NA,NA,NA,NA
26013,Prathiba College of Library Science,2015,FALSE,NA,NA,NA,NA
43316,"NIRMALA COLLEGE OF ENGINEERING, CHALAKKUDY",2015,FALSE,NA,NA,NA,NA
42771,"A.k.S.College,Japla",2015,FALSE,NA,NA,NA,NA
41634,"N.D.M.V.P.Samajs College of Education, Satana,Tal. Baglan, Dist.Nashik 423301",2015,FALSE,NA,NA,NA,NA
41385,"Swargeeya Sanjibhai Rupajibhai Memorial Trusts Arts, Commerce & Science College, Sanjibhai Dilkar Marg,Dadra Nagar Haveli, Sayali Silvasa 396230",2015,FALSE,NA,NA,NA,NA
38971,"Kiran Mahavidyalaya, Jaipur",2015,FALSE,NA,NA,NA,NA
26973,"Vagdevi Intitute of Technology, Proddatur",2015,FALSE,NA,NA,NA,NA
16046,"Mukhram Mahavidyalaya, Jagadishpur, Ruhipur Ghazipur",2015,FALSE,NA,NA,NA,NA
28166,MODERN INTERNATIONAL COLLEGE OF EDUCATION,2015,FALSE,NA,NA,NA,NA
6145,Kotibarsha Institute of Technology and Management 202,2015,FALSE,NA,NA,NA,NA
51355,"IONS CLUB OF SILVASSA CHARITABLE TRUST'S SMT DEVKIBA MOHANSINHJI CHAUHAN COLLEGE OF COMMERCE AND SCIENCE, SILVASSA",2015,FALSE,NA,NA,NA,NA
31684,"Govt. College, Khategaon",2015,FALSE,NA,NA,NA,NA
6556,Dr. Kalaikannan College of Education for Women,2015,FALSE,NA,NA,NA,NA
17907,"Amrita Sai Institute of Science & Technology, Amrita Sai Nagar, Paritala (PO), Kanchikacherla (MD), PIN-521180 (CC-AJ)",2015,FALSE,NA,NA,NA,NA
16433,Sister Florence College of Nursing,2015,FALSE,NA,NA,NA,NA
17221,Girijananda Chowdhury Institute of Pharmaceutical Science,2015,FALSE,NA,NA,NA,NA
32,"Christ Polytechnic Institute, Rajkot 610",2015,FALSE,NA,NA,NA,NA
54105,Shri Balaji Shikshan Sansthan,2015,FALSE,NA,NA,NA,NA
29313,"Saini Bar College, Bulhowal",2015,FALSE,NA,NA,NA,NA
15443,SHRI RAM CHARAN SINGH DEGREE COLLEGE JAROLI SHAMSABAD AGRA,2015,FALSE,NA,NA,NA,NA
8917,"120072-GVSM'S LATE NHANABHAU M.T.PATIL ART COLLEGE,MARWAD,TAL-AMALNER,DIST-JALGAON.",2015,FALSE,NA,NA,NA,NA
27039,Mar Ephraem College of Engineering and Technology,2015,FALSE,NA,NA,NA,NA
34342,Vaibhav Technical Education Institute Magic Compute Academy's,2015,FALSE,NA,NA,NA,NA
14268,"Dev Bandhu Degree College, Nonapar, Deoria",2015,FALSE,NA,NA,NA,NA
33143,"HRD COLLEGE FOR TEACHER EDUCATION, DEVARAKONDA",2015,FALSE,NA,NA,NA,NA
46119,"UNIQUE INSTITUTE OF MANAGEMENT, MODINAGAR, GHAZIABAD.",2015,FALSE,NA,NA,NA,NA
16589,KRS College of Engineering,2015,FALSE,NA,NA,NA,NA
47823,SHREE SWAMINARAYAN MAHAVIDHYASAGAR B B A MAHILA COLLEGE,2015,FALSE,NA,NA,NA,NA
24076,SPACES Degree College,2015,FALSE,NA,NA,NA,NA
28923,"M.I.E.T. PAWLIKHAS, MEERUT",2015,FALSE,NA,NA,NA,NA
44145,Shri Swami Samarth Computer Science Ladies B.C.A. College,2015,FALSE,NA,NA,NA,NA
27666,"Munivenkata Subba Reddy College of Education, Tirupati",2015,FALSE,NA,NA,NA,NA
11499,"DDM College of Pharmacy, VPO Gondpur, Teh Amb. Distt Una",2015,FALSE,NA,NA,NA,NA
1381,"Sri Venkateshwara College of Engineering, BANGALORE",2015,FALSE,NA,NA,NA,NA
48164,"LAVKUSH MAHAVIDYALAYA,JANKI KUND,PARIYAR, UNNAO",2015,FALSE,NA,NA,NA,NA
47017,"KAMLA NEHRU INSTITUTE OF PHYSICAL AND SOCIAL SCIENCES, SULTANPUR",2015,FALSE,NA,NA,NA,NA
12941,R.M.W. College,2015,FALSE,NA,NA,NA,NA
40564,V.V. Pura Institute of Pharmaceutical Sciences,2015,FALSE,NA,NA,NA,NA
39965,"J.R. COLLEGE, ABU PARVAT",2015,FALSE,NA,NA,NA,NA
29740,"Vindhya Institute of Technology, Umarikheda Khandwa Road, Indore",2015,FALSE,NA,NA,NA,NA
21737,Jai Hind College,2015,FALSE,NA,NA,NA,NA
36428,"Arun Krishna college of Arts &Science,Valaiyampattu Road,Chengam -6-6 701",2015,FALSE,NA,NA,NA,NA
36558,N.M.S. SERMATHAI VASAN COLLEGE FOR WOMEN,2015,FALSE,NA,NA,NA,NA
13397,"Babu Ram Singh Bhay Singh Memorial Mahavidyalaya, Babrala",2015,FALSE,NA,NA,NA,NA
46292,"P.K. INSTITUTE OF TECHNOLOGY AND MANAGEMENT, BIRHANA, MATHURA",2015,FALSE,NA,NA,NA,NA
48181,VIKASH SCHOOL OF BUSINESS MANAGEMENT,2015,FALSE,NA,NA,NA,NA
35370,"Saifia Arts College, Ahmedabad Palace, Bhopal",2015,FALSE,NA,NA,NA,NA
34928,"EXECELLENCE COLLEGE OF SCIECNE AND MANAGEMENT,",2015,FALSE,NA,NA,NA,NA
30764,"Lord Shiv College of Pharmacy, Sirsa",2015,FALSE,NA,NA,NA,NA
29788,"Acropolis Tech. Campus, Indore",2015,FALSE,NA,NA,NA,NA
885,SMT VMCHANDERA ARTS COLLEGE DIVARANA DHAR,2015,FALSE,NA,NA,NA,NA
39815,"Bahugram Degree College, Bahugram, Cuttack",2015,FALSE,NA,NA,NA,NA
10198,"SKET B.ED COLLEGE SRI KALAMATH, APMC ROAD, SAVADATTI",2015,FALSE,NA,NA,NA,NA
6444,Institute of Post Graduate Teaching and Research in Ayurved,2015,FALSE,NA,NA,NA,NA
45682,"GOVERNMENT COLLEGE OF PHYSIOTHERAPY (Inst. Code - 037), TIRUCHIRAPALLI",2015,FALSE,NA,NA,NA,NA
27087,Loyola Institute of Technology and Science,2015,FALSE,NA,NA,NA,NA
43690,"Emmanuel College, Vazhichal",2015,FALSE,NA,NA,NA,NA
9884,"SHRI VRSHABHENDRA EDU., SOCIETY'S BCA COLLEGE, HARUGERI",2015,FALSE,NA,NA,NA,NA
42586,"RAMHIT LAKSHIMAN SMARAK MAHAVIDYALAYA, BANDIPUR, AMBEDKAR NAGAR",2015,FALSE,NA,NA,NA,NA
38486,"Vishva Bharati Degree College, Bharatpur",2015,FALSE,NA,NA,NA,NA
48016,"CHAUDHARY RUSTAM SINGH GROUP OF COLLEGE, DIRDI",2015,FALSE,NA,NA,NA,NA
30112,"Purusottam Institute of Engineering and Technology (PIET), Rourkela",2015,FALSE,NA,NA,NA,NA
51975,EDUCOS ARTS AND SCIENCE COLLEGE,2015,FALSE,NA,NA,NA,NA
19943,A.M.R Institute of Technology,2015,FALSE,NA,NA,NA,NA
24505,"KLE COLLEGE OF PHARMACY, BELGAUM",2015,FALSE,NA,NA,NA,NA
6530,R.V.S Institute of Management Studies and Computer Application,2015,FALSE,NA,NA,NA,NA
48871,UNIPOWER SCHOOL OF IT AND MANAGEMENT,2015,FALSE,NA,NA,NA,NA
46821,"DAYANAND ACADEMY OF MANAGEMENT STUDIES, KANPUR",2015,FALSE,NA,NA,NA,NA
50963,JNANADHARA FIRST GRADE COLLEGE,2015,FALSE,NA,NA,NA,NA
47944,"SRI VIKAS DEGREE COLLEGE, SIRPUR",2015,FALSE,NA,NA,NA,NA
27583,"Sri Kakatiya Degree College, Bhadrachalam (Gowthami, Nelakondapally)",2015,FALSE,NA,NA,NA,NA
5954,"Government Science College, Jhalod",2015,FALSE,NA,NA,NA,NA
54790,Nigama College of Physical Education,2015,FALSE,NA,NA,NA,NA
54273,"DRONACHARYA COLLEGE, BHINDAR",2015,FALSE,NA,NA,NA,NA
52265,UDAY EDUCATION COLLEGE,2015,FALSE,NA,NA,NA,NA
51239,"SHYAMA MALL MAHAVIDYALAYA, GORAKHPUR",2015,FALSE,NA,NA,NA,NA
50255,"SHRI SAHJANAND GIRLS INSTITUTE, BHUJ",2015,FALSE,NA,NA,NA,NA
8859,"230099-SHREE SAIBABA BHAKTA MANDAL'S ARTS SENIOR COLLEGE, MHASAWAD",2015,FALSE,NA,NA,NA,NA
10966,"Boula +3 Degree College, Soso",2015,FALSE,NA,NA,NA,NA
579,Dolat-Usha Institute of Applied Science & Dhiru-Sarla Institute of Management & Commerce,2015,FALSE,NA,NA,NA,NA
54345,DON BOSCO COLLEGE,2015,FALSE,NA,NA,NA,NA
53510,AMAR SINGH MEMORIAL DEGREE COLLEGE,2015,FALSE,NA,NA,NA,NA
31677,"H.C. College, Bhanpura",2015,FALSE,NA,NA,NA,NA
28086,RAO NEKI RAM MEMORIAL COLLEGE OF EDUCATION,2015,FALSE,NA,NA,NA,NA
14298,"Late Ramlal Tripathi Degree College, Pipra Shukla, Deoria",2015,FALSE,NA,NA,NA,NA
6415,Lady Shri Ram College for Women,2015,FALSE,NA,NA,NA,NA
33720,Shaheed Dunichand T Kalani College of Education Site No 57 A Block Road Ulhasnagar Dist Thane,2015,FALSE,NA,NA,NA,NA
12332,"SRI RAGHUVEER SINGH MAHAVIDYALAYA, BANIKHAS, CHAMPAHA,",2015,FALSE,NA,NA,NA,NA
6577,RVS College of Engineering and Technology,2015,FALSE,NA,NA,NA,NA
41860,"Vidya Pratishthans School of Biotechnology, Baramati, Dist.Pune",2015,FALSE,NA,NA,NA,NA
36264,"B.M. College of Pharmaceutical Education and Research, Village Gokanya, Indore Khandwa Road, Indore 452001",2015,FALSE,NA,NA,NA,NA
24976,Late Thakur Bhavsingh Sci. Art College Narharpur,2015,FALSE,NA,NA,NA,NA
47714,MAESTRO SCHOOL OF PLANNING AND ARCHITECTURE,2015,FALSE,NA,NA,NA,NA
54524,PARNYARAJ DEGREE COLLEGE BAJJU,2015,FALSE,NA,NA,NA,NA
46060,"DR. BHIMRAO AMBEDKAR ENGINEERING COLLEGE OF INFORMATION TECHNOLOGY, BIJNOR.",2015,FALSE,NA,NA,NA,NA
38570,"Harsh TT College, Alwar",2015,FALSE,NA,NA,NA,NA
17147,Moirabari College,2015,FALSE,NA,NA,NA,NA
52762,"SHREE JAICHANDRA SINGH MAHAVIDYALAYA EVAM ADHYAPAN PRASHIKSHAN SANSTHAN, KARVI",2015,FALSE,NA,NA,NA,NA
41729,"Sinhgad Technical Education Societys Smt.Kashibai Navale College of Commerce, Erandwana,Pune 4",2015,FALSE,NA,NA,NA,NA
44444,"G.G.S.E.S.T.C., KANDRA, CHAS, BOKARO",2015,FALSE,NA,NA,NA,NA
33607,Nirmala Memorial Foundation Degree College of Commerce and Science Near Thakur Polytechnic 90 Feet Road Thakur Complex Kandivli (E) Mumbai 400 101,2015,FALSE,NA,NA,NA,NA
41699,"Shri Neminath Jain Brahmacharyashramas College of Engineering, Neminagar, Chandwad, Dist.Nashik 423101",2015,FALSE,NA,NA,NA,NA
33461,"Navambey Arts & Commerce College, Adhartal, Jabalpur",2015,FALSE,NA,NA,NA,NA
29694,"B.M. College of Technology, Khandwa Road, Indore",2015,FALSE,NA,NA,NA,NA
26997,"BIT Insitute of Technology, (F3) Hindupur",2015,FALSE,NA,NA,NA,NA
52540,JAIN EVENING COLLEGE,2015,FALSE,NA,NA,NA,NA
31284,B.S. COMPUTER INSTITUTE CHHATARPUR,2015,FALSE,NA,NA,NA,NA
9628,"N.Skt.College,Amarut,Gaya",2015,FALSE,NA,NA,NA,NA
30914,"Sri Vani Institute of Management & Science, Anantapur",2015,FALSE,NA,NA,NA,NA
6852,"SMT B.K.MEHTA I.T.CENTRE (BCA COLLEGE), PALANPUR",2015,FALSE,NA,NA,NA,NA
36775,"C.R. Memorial T.T. College, Taranagar Road",2015,FALSE,NA,NA,NA,NA
8586,"Hampi Virupaksheshwara Swamy College,Vidyaranya (Post)",2015,FALSE,NA,NA,NA,NA
52021,SWAMI VIVEKANAND TEACHER TRAINING (B.Ed) COLLEGE,2015,FALSE,NA,NA,NA,NA
35747,"Sri Venkateswara Degree College, Parvathipuram, Vizianagaram",2015,FALSE,NA,NA,NA,NA
16435,North Bengal Dental College,2015,FALSE,NA,NA,NA,NA
10422,"RIMT- Institute of Management and Computer Technology, Mandi Gobindgarh",2015,FALSE,NA,NA,NA,NA
20146,"Adarsha Hanumat Sanskrit Mahavidyalaya, Udaichandrapur, Kerakat",2015,FALSE,NA,NA,NA,NA
9738,"Govt. Vijay Bhushan Sighdeo Girls College, Jashpur Nagar",2015,FALSE,NA,NA,NA,NA
6503,Mahe Institute of Dental Sciences & Hospital,2015,FALSE,NA,NA,NA,NA
806,"SHRI J.B. BARAD B.ED. COLLEGE, SUTRAPADA",2015,FALSE,NA,NA,NA,NA
51900,"THENI GOVERNMENT MEDICAL COLLEGE, COLLEGE OF NURSING, (Ins. Code - 615), Theni",2015,FALSE,NA,NA,NA,NA
43891,"Government Teachers Training College, Phulbani",2015,FALSE,NA,NA,NA,NA
33441,"Dr. Radha Krishnan Education College, Jabalpur",2015,FALSE,NA,NA,NA,NA
30314,Sri Rajeswari College of Education,2015,FALSE,NA,NA,NA,NA
14497,Kumutha College of Education,2015,FALSE,NA,NA,NA,NA
32875,Tecnia Institute of Advanced Studies,2015,FALSE,NA,NA,NA,NA
14709,PET College of Teacher Education,2015,FALSE,NA,NA,NA,NA
18006,"BABA Institute of Technology & Science, P.M. Palem, Bakkannapalem Village, Madhurawada, PIN-530048 (CC-NR)",2015,FALSE,NA,NA,NA,NA
42532,"MAHAMAYA RAJKIYA MAHILA MAHAVIDYALAYA, SHRAWASTI",2015,FALSE,NA,NA,NA,NA
34169,Children Welfare Centre Claras Commerce College 2nd Buddha Lane Versova Mumbai 400 061,2015,FALSE,NA,NA,NA,NA
22244,"University College, Ghanaur",2015,FALSE,NA,NA,NA,NA
15862,"Prabhu Narayan Singh Mahavidyalaya ,Baghelvanshiy, Manhi Aasharm Kasimabad Ghazipur",2015,FALSE,NA,NA,NA,NA
9798,"Shri. Laxmanrao Jarkihole Law College, Gokak.",2015,FALSE,NA,NA,NA,NA
49258,GIRIJANANDA CHOWDHURY INSTITUTE OF MANAGEMENT AND TECHNOLOGY,2015,FALSE,NA,NA,NA,NA
23940,S.K.R.S. ORIENTAL COLLEGE,2015,FALSE,NA,NA,NA,NA
28765,"KRISHNA INSTITUTE OF EDUCATION 11 KM. MILESTONE, BANA, MAWANA ROAD, N.H.119 MEERUT",2015,FALSE,NA,NA,NA,NA
17977,"MVR College of Engineering & Technology, Beside Hanuman Statue on NH-9, Paritala, Vijayawada Rural, PIN-521180(CC-8H)",2015,FALSE,NA,NA,NA,NA
304,Shri MH Kadakia Institute of Management & Computer Studies (SFI)-Ankleshwar 771,2015,FALSE,NA,NA,NA,NA
46861,"MADHU VACHASPATI SCHOOL OF MANAGEMENT, KAUSAMBI",2015,FALSE,NA,NA,NA,NA
36161,"Adina Institute of Pharmaceutical Science, Opposite Bamhori Seed Farm, Bhopal Road, Sagar-470002",2015,FALSE,NA,NA,NA,NA
35316,"Harda Adarsh College, Harda",2015,FALSE,NA,NA,NA,NA
32694,Krishnaveni Degree College,2015,FALSE,NA,NA,NA,NA
21322,Ramanand Institute of Pharmacy & Management,2015,FALSE,NA,NA,NA,NA
10902,"Mahila Mahavidyalaya, Rairangpur",2015,FALSE,NA,NA,NA,NA
9556,Salem Christian College of Arts & Science,2015,FALSE,NA,NA,NA,NA
970,"SMT V.M. CHANDERA ARTS & B.S.W. COLLEGE, LOEJ",2015,FALSE,NA,NA,NA,NA
49993,VIVEKANAND INSTITUTE OF SCIENCE AND TECHNOLOGY,2015,FALSE,NA,NA,NA,NA
19602,Kommuri Pratap Reddy Institute of Technology,2015,FALSE,NA,NA,NA,NA
27060,University V.O.Chidambaranar College of Engineering Tuticorin,2015,FALSE,NA,NA,NA,NA
55475,LYDIA COLLEGE OF PHARMACY,2015,FALSE,NA,NA,NA,NA
31019,SKU College of Engineering & Technology,2015,FALSE,NA,NA,NA,NA
11311,"Dr. Sharma Prasad Mukherjee College of Physical Education, Nurpur, Distt Kangra",2015,FALSE,NA,NA,NA,NA
6303,Modern Institute of Engg. and Technology 269,2015,FALSE,NA,NA,NA,NA
47908,MUNI SEVA ASHRAM COLLEGE OF NURSING,2015,FALSE,NA,NA,NA,NA
43338,"COLLEGE OF APPLIED SCIENCES, THAMARASSERY",2015,FALSE,NA,NA,NA,NA
31117,BANARAS INSTITUTE OF TECHNOLOGY & MANAGEMENT VARANASI,2015,FALSE,NA,NA,NA,NA
45774,"AL AMEEN COLLEGE OF NURSING (Inst. Code - 292), TIRUVANNAMALAI",2015,FALSE,NA,NA,NA,NA
38882,"Anand T T College, Alwar",2015,FALSE,NA,NA,NA,NA
13498,"Sri Kalabhairaveshwara Samskrita Vedagama College, Aadichunchanagiri",2015,FALSE,NA,NA,NA,NA
45409,"TAMIL NADU GOVERNMENT DENTAL COLLEGE AND HOSPITAL (Inst. Code - 020), CHENNAI",2015,FALSE,NA,NA,NA,NA
39704,"L.B.College,Ayatpur, Kendrapara",2015,FALSE,NA,NA,NA,NA
30073,"Jeypore College of Pharmacy (JCP), Jeypore",2015,FALSE,NA,NA,NA,NA
28418,"K.L.P.College, Rewari",2015,FALSE,NA,NA,NA,NA
17580,"Government First Grade College, Banavara",2015,FALSE,NA,NA,NA,NA
24231,Sri Kadali Narayana Murthy Degree College,2015,FALSE,NA,NA,NA,NA
26549,Vardhamana TT College,2015,FALSE,NA,NA,NA,NA
11673,"Porukara College of Education, Gagultha Monastery Campus, Champakulam East P.O, Alappuzha - 688 505",2015,FALSE,NA,NA,NA,NA
16179,Ramanbhai Patel College of Pharmacy,2015,FALSE,NA,NA,NA,NA
54364,Linke Sanskrit Mahavidyalaya,2015,FALSE,NA,NA,NA,NA
52957,"D A V DEGREE COLLEGE, JANSATH",2015,FALSE,NA,NA,NA,NA
45086,"SHRI KALMESHWAR ARTS COLLEGE, M K HUBLI",2015,FALSE,NA,NA,NA,NA
8714,R.N.College,2015,FALSE,NA,NA,NA,NA
48973,"GREAT GANGES INSTITUTE OF TECHNOLOGY,GADANKHERA",2015,FALSE,NA,NA,NA,NA
11689,"St. Johns College of Nursing, Kattappana South P.O. 685 515",2015,FALSE,NA,NA,NA,NA
21207,"SCT College of Education, Vignananagar, Kaggadasapura Main Road, Thippasandra, Bangalore -75",2015,FALSE,NA,NA,NA,NA
16162,"Dr. Ambedkar Kumar Pahalavan Mahavidyalaya, Pandeypur Radhe, Ghazipur",2015,FALSE,NA,NA,NA,NA
813,SHREE SHYAMJI KRISHNA VERMA B.ED. COLLEGE-RAJKOT,2015,FALSE,NA,NA,NA,NA
49983,"200121-STREE SHIKSHAN SANSTHA'S SUNDARBAI MAGANLAL BIYANI LAW COLLEGE, DHULE",2015,FALSE,NA,NA,NA,NA
27204,"Sangamithra Degree College, H.No. 4-67/4, Near Police Station, Bhupalpally",2015,FALSE,NA,NA,NA,NA
473,Evening Commerce College,2015,FALSE,NA,NA,NA,NA
20384,"Shri Panchayati Sanskrit Mahavidyalaya, Munderavan",2015,FALSE,NA,NA,NA,NA
48869,SWAMI VIVEKANANDA COLLEGE OF MANAGEMENT,2015,FALSE,NA,NA,NA,NA
12385,"KHALSA GIRLS DEGREE COLLEGE, HARJINDER NAGAR,",2015,FALSE,NA,NA,NA,NA
689,"Ambaba Commerce College, Maniba Institute of Business Management & Deviba Institute of Computer Application",2015,FALSE,NA,NA,NA,NA
24457,Jesus & Mary College of Education,2015,FALSE,NA,NA,NA,NA
20114,"Babu Jagan Prasad Baijanath Sanskrit Mahavidyalaya, Hariharpur, Panchkoshi Marg",2015,FALSE,NA,NA,NA,NA
12179,"S.N. DEGREE COLLEGE, CHHIWLAHA,",2015,FALSE,NA,NA,NA,NA
400,"Laljibhai Chaturbhai Institute of Technology (SFI),Bhandu,Mehsana. 515",2015,FALSE,NA,NA,NA,NA
54329,"SHRI SHYAM DEGREE COLLEGE, MOKALSAR",2015,FALSE,NA,NA,NA,NA
49765,"INDRA DEVI Memorial Girls Degree College, Morna Bijnor",2015,FALSE,NA,NA,NA,NA
48605,THE HOMOEOPATHIC COLLEGE AND HOSPITAL OF MIHIJAM,2015,FALSE,NA,NA,NA,NA
39821,"U.N.S.College,Mugpal, Jajpur",2015,FALSE,NA,NA,NA,NA
12379,"SW. BHAGWANTI DEVI DEG.COLL. BHUSKA, MEJA ROAD,",2015,FALSE,NA,NA,NA,NA
10531,Oxford Girls College of Education,2015,FALSE,NA,NA,NA,NA
45277,"GOVERNMENT ARTS COLLEGE, KOTDASANGANI",2015,FALSE,NA,NA,NA,NA
48368,B.P.S. Government Medical College for Women Khanpur Kalan,2015,FALSE,NA,NA,NA,NA
43546,Patamada College Jalla,2015,FALSE,NA,NA,NA,NA
25020,Krishnaswamy College of Engineering,2015,FALSE,NA,NA,NA,NA
41151,"St.Mary's College, North Beach Road, Tuticorin - 628 001",2015,FALSE,NA,NA,NA,NA
24880,SAMASKARA BHARATHI DEGREE COLLEGE,2015,FALSE,NA,NA,NA,NA
8477,Purbanchal College P.O.Silapathar,2015,FALSE,NA,NA,NA,NA
24347,Samhitha Degree College,2015,FALSE,NA,NA,NA,NA
16273,"Shri Naikwade Kirtan Mahavidyalaya, Akola",2015,FALSE,NA,NA,NA,NA
297,"Excel Institute of Diploma Studies,Kalol 613",2015,FALSE,NA,NA,NA,NA
24115,S.V.V.S.S.Devasthanam Degree College,2015,FALSE,NA,NA,NA,NA
48003,"GOVERNMENT COLLEGE, DOBI",2015,FALSE,NA,NA,NA,NA
44127,Indian Institute of Food Science & Technology,2015,FALSE,NA,NA,NA,NA
34613,"Majalgaon Vikas Pratishthan's Pune, Information & Management College, Kasapuri Camp",2015,FALSE,NA,NA,NA,NA
33047,"Aakriti Institute of Fine Arts,Jabalpur",2015,FALSE,NA,NA,NA,NA
21850,Central College of I.T. Fafadih,2015,FALSE,NA,NA,NA,NA
26911,Vasavi Institute of Management & Computer Sciences,2015,FALSE,NA,NA,NA,NA
6830,SMT K B DAVE COLLEGE OF EDUCATION (MED),2015,FALSE,NA,NA,NA,NA
39576,"B.P.College,Antei, Kendrapara",2015,FALSE,NA,NA,NA,NA
54235,"SRI KRISHNA MAHAVIDYALAYA, BAIJUPUR",2015,FALSE,NA,NA,NA,NA
7104,Aurangabad B.Ed. College,2015,FALSE,NA,NA,NA,NA
40442,R R College of Pharmacy,2015,FALSE,NA,NA,NA,NA
15282,"PARAGON INSTITUTE OF EDUCATION MAHARAJ NAGAR POWER HOUSE ROAD, MAINPURI",2015,FALSE,NA,NA,NA,NA
55014,Aadilakshmi college of Education,2015,FALSE,NA,NA,NA,NA
54511,"Dr. B.R. Ambedkar Mahavidhyalaya, Govindgarh",2015,FALSE,NA,NA,NA,NA
18231,"Vivekanand Education College, Varora",2015,FALSE,NA,NA,NA,NA
33346,"Mekalsuta College, Dindori",2015,FALSE,NA,NA,NA,NA
31639,"Seshshayee College of Prof. Studies, Nagda",2015,FALSE,NA,NA,NA,NA
54896,MAHARSHI DAYANAND COLLEG OF EDUCATION MAHARAJPUR,2015,FALSE,NA,NA,NA,NA
27081,Cape Institute of Technology,2015,FALSE,NA,NA,NA,NA
31878,"GOVT.COLLEGE,GURH,REWA",2015,FALSE,NA,NA,NA,NA
15079,"MUKHIYA VIDHYA RAM MARGSHREE MAHADEVI MAHAVIDYALAYA,LAUHARI GARSHAN,(FIROZABAD)",2015,FALSE,NA,NA,NA,NA
55435,MADHUSTHALI INSTITUTE OF TEACHER TRAINING,2015,FALSE,NA,NA,NA,NA
30678,"Thirumala College of Nursing, Armoor",2015,FALSE,NA,NA,NA,NA
33606,Ramji Assar Vidyala Committees College of Commerce Ghatkopar E Mumbai 400 077,2015,FALSE,NA,NA,NA,NA
22573,"GHANARAM NIRANJAN MAHAVIDYALAYA, DIRAVATI",2015,FALSE,NA,NA,NA,NA
53757,CH. PANCHAM SINGH MAHAVIDYALAYA,2015,FALSE,NA,NA,NA,NA
49163,GOVERNMENT COLLEGE BARPALI,2015,FALSE,NA,NA,NA,NA
48914,"M.S. MAHAVIDHYALAYA,USRAHAR",2015,FALSE,NA,NA,NA,NA
47849,"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM (2ND SHIFT), 691",2015,FALSE,NA,NA,NA,NA
8222,"MOTHER THERESA COLLEGE OF TEACHER EDUCATION,",2015,FALSE,NA,NA,NA,NA
17995,"WEST GODAVARI INSTITUTE OF SCIENCE AND TECHNOLOGY, AVAPADU, PRAKASARAOPALEM, NALLAJERLA (M), PIN- 534112.(CC-PD)",2015,FALSE,NA,NA,NA,NA
13749,"Lokmanya Medical Foundation and Research Centres College of Physi., Chinchawad, Pune",2015,FALSE,NA,NA,NA,NA
16261,"Chhatravir Raje Sambhaji Prashaskiya Sewa Mahavidyalaya, Morwa",2015,FALSE,NA,NA,NA,NA
11850,Bengal Music College,2015,FALSE,NA,NA,NA,NA
41125,K.G. College of Arts and Science,2015,FALSE,NA,NA,NA,NA
23934,Chandra Kala Devi Sarda Degree College,2015,FALSE,NA,NA,NA,NA
39438,"Rushimal Mahavidyalaya, Bamunigaon",2015,FALSE,NA,NA,NA,NA
44308,Sanskar B.Ed. College Vadodara,2015,FALSE,NA,NA,NA,NA
45828,"ST.JOHN'S PARAMEDICAL COLLEGE (Inst. Code - 520), PUDUKKOTTAI",2015,FALSE,NA,NA,NA,NA
41160,"Sri Paramakalyani College, Alwarkurichi - 627 412.",2015,FALSE,NA,NA,NA,NA
27878,"Baba Mehar Singh Memorial College of Education, Purana Shala, Gurdaspur.",2015,FALSE,NA,NA,NA,NA
30891,"Rajeev Gandhi Mahavidyalaya, Maulasar",2015,FALSE,NA,NA,NA,NA
28601,"MRINALINI GIRLS COLLEGE, HRORA, SAHARNPUR",2015,FALSE,NA,NA,NA,NA
17561,"Sevabharathi First Grade College For Women, Chamarajanagar",2015,FALSE,NA,NA,NA,NA
41024,"Sri Harshini Degree College, Martur",2015,FALSE,NA,NA,NA,NA
16206,"L. K. Diploma Yogashastra Mahavidyalaya, Gondiya",2015,FALSE,NA,NA,NA,NA
53055,Shri Sarvahit Karini Sanskrit Mahavidyalaya,2015,FALSE,NA,NA,NA,NA
52986,"SATYA NARAIN UCCHA SHIKSHA SANSTHAN, TULSIPUR",2015,FALSE,NA,NA,NA,NA
51227,"R B S Collage, Gangiri, Aligarh",2015,FALSE,NA,NA,NA,NA
48933,"RAMBETI DEV NARAIN BAJPAI MAHAVIDHYALAYA,BILGRAM",2015,FALSE,NA,NA,NA,NA
45522,"R.V.S. COLLEGE OF PHYSIOTHERAPY (Inst. Code - 081), COIMBATORE",2015,FALSE,NA,NA,NA,NA
